file,hair_r,hair_g,hair_b,skin_r,skin_g,skin_b
face_322_208_86.png,245,169,105,253,254,246
face_341_253_146.png,242,197,145,253,254,239
face_425_228_119.png,250,182,101,253,254,243
face_363_207_102.png,241,161,100,250,248,239
face_228_326_122.png,239,140,73,253,253,231
face_284_316_94.png,243,170,95,253,254,241
face_346_294_57.png,235,120,50,252,248,234
face_395_411_79.png,226,143,92,252,252,233
face_303_211_114.png,242,134,75,252,253,243
face_447_216_25.png,227,102,35,253,253,237
face_934_186_113.png,237,131,80,253,253,250
face_341_227_144.png,244,189,133,253,253,227
face_261_294_14.png,246,207,148,252,252,233
face_949_205_110.png,244,168,105,252,253,238
face_887_181_127.png,236,161,88,253,253,235
face_238_298_75.png,234,144,85,253,254,242
face_224_356_38.png,243,136,63,252,238,214
face_635_288_63.png,236,159,79,253,254,237
face_953_173_156.png,247,181,113,253,252,227
face_235_352_27.png,246,149,106,253,250,240
face_409_181_118.png,246,138,47,252,247,220
face_981_136_64.png,247,175,82,252,252,235
face_284_316_92.png,237,172,88,251,245,233
face_291_211_50.png,248,200,125,253,254,243
face_196_228_120.png,245,186,114,253,254,239
face_202_346_22.png,245,165,96,252,246,227
face_477_249_106.png,244,171,89,253,254,242
face_284_341_141.png,241,176,115,253,254,241
face_174_249_52.png,246,153,69,253,253,232
face_196_313_88.png,240,141,95,253,250,238
face_396_319_135.png,245,158,105,253,254,244
face_208_227_143.png,246,158,77,253,248,228
face_231_374_72.png,240,140,75,252,238,212
face_202_144_47.png,246,175,92,252,251,227
face_359_237_80.png,250,193,166,252,247,240
face_294_294_10.png,248,198,141,253,254,234
